CensusTract,Year,State,County,Population,Pollutant Name,Total Cancer Risk (per million),PT-StationaryPoint Cancer Risk (per million),OR-LightDuty-OffNetwork-Gas Cancer Risk (per million),OR-LightDuty-OffNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Diesel Cancer Risk (per million),OR-LightDuty-OnNetwork-Gas Cancer Risk (per million),OR-LightDuty-OnNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Diesel Cancer Risk (per million),OR-Refueling Cancer Risk (per million),OR-HeavyDuty-Hoteling Cancer Risk (per million),NR-Recreational-inc-PleasureCraft Cancer Risk (per million),NR-Construction Cancer Risk (per million),NR-CommercialLawnGarden Cancer Risk (per million),NR-ResidentialLawnGarden Cancer Risk (per million),NR-Agriculture Cancer Risk (per million),NR-CommercialEquipment Cancer Risk (per million),NR-AllOther Cancer Risk (per million),NR-CMV_C1C2 Cancer Risk (per million),NR-CMV_C3 Cancer Risk (per million),NR-CMV_C1C2C3_underway Cancer Risk (per million),NR-Locomotives Cancer Risk (per million),NR-Point-Airports Cancer Risk (per million),NR- Point-Railyards Cancer Risk (per million),NP-industrial Cancer Risk (per million),NP-CommercialCooking Cancer Risk (per million),NP-OilGas Cancer Risk (per million),NP-SolventsCoatings Cancer Risk (per million),NP-StorageTransfer_BulkTerminals_GasStage1 Cancer Risk,NP-MiscellaneousNonindustrial Cancer Risk (per million),NP-FuelCombustion_not_RWC Cancer Risk (per million),NP-ResidentialWoodCombustionRWC Cancer Risk (per million),NP-WasteDisposal Cancer Risk (per million),NP-AgricultureLivestock Cancer Risk (per million),FIRE Cancer Risk (per million),BIOGENICS Cancer Risk (per million),SECONDARY Cancer Risk (per million),BACKGROUND Cancer Risk (per million),Total Respiratory HI,Total Neurological HI,Total Liver HI,Total Developmental HI,Total Reproductive HI,Total Kidney HI,Total Ocular HI,Total Endocrine HI,Total Hematological HI,Total Immunological HI,Total Skeletal HI,Total Spleen HI,Total Thyroid HI,Total Wholebody HI
49009960100,2014,UT,Daggett,1059,"1,1,2-TRICHLOROETHANE",1.4208890432e-05,1.0820468464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,3.388081712e-06,0.0,0.0,0.0,0.0,0.0,3.40256e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220139e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011000000,2014,UT,Davis,306476,"1,1,2-TRICHLOROETHANE",1.04146172e-07,3.35505e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.372283e-09,0.0,0.0,0.0,0.0,0.0,1.02438384e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6272e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125102,2014,UT,Davis,4143,"1,1,2-TRICHLOROETHANE",7.9431136e-08,2.92928e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9138208e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2411e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125103,2014,UT,Davis,4293,"1,1,2-TRICHLOROETHANE",8.3828224e-08,9.9424e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37288e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3099e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125104,2014,UT,Davis,5788,"1,1,2-TRICHLOROETHANE",8.4137136e-08,8.352e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4053616e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125200,2014,UT,Davis,3319,"1,1,2-TRICHLOROETHANE",1.04454128e-07,1.40912e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04313216e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6321e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125301,2014,UT,Davis,5108,"1,1,2-TRICHLOROETHANE",6.9227152e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9227152e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125303,2014,UT,Davis,10657,"1,1,2-TRICHLOROETHANE",6.4403776e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4403776e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125304,2014,UT,Davis,4901,"1,1,2-TRICHLOROETHANE",6.1902704e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1902704e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125305,2014,UT,Davis,6152,"1,1,2-TRICHLOROETHANE",7.1730944e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1730944e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1208e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125401,2014,UT,Davis,11309,"1,1,2-TRICHLOROETHANE",8.0525216e-08,2.1856e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.050336e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2582e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125403,2014,UT,Davis,11439,"1,1,2-TRICHLOROETHANE",9.4460656e-08,3.23168e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4137488e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4759e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125405,2014,UT,Davis,9412,"1,1,2-TRICHLOROETHANE",1.1647944e-07,3.27184e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16152256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125406,2014,UT,Davis,7491,"1,1,2-TRICHLOROETHANE",1.06860112e-07,3.29952e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0653016e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6697e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125501,2014,UT,Davis,5759,"1,1,2-TRICHLOROETHANE",8.2669984e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2669984e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2917e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125502,2014,UT,Davis,5410,"1,1,2-TRICHLOROETHANE",8.9248576e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9248576e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3945e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125503,2014,UT,Davis,4695,"1,1,2-TRICHLOROETHANE",9.154008e-08,2.15344e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1324736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4303e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125600,2014,UT,Davis,1217,"1,1,2-TRICHLOROETHANE",1.05046448e-07,3.17456e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04728992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6414e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125701,2014,UT,Davis,3657,"1,1,2-TRICHLOROETHANE",1.0788064e-07,2.69168e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07611472e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6856e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125702,2014,UT,Davis,3839,"1,1,2-TRICHLOROETHANE",1.02531216e-07,4.3952e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02487264e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6021e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125801,2014,UT,Davis,6703,"1,1,2-TRICHLOROETHANE",1.16244256e-07,3.14368e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15929888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8163e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125804,2014,UT,Davis,6377,"1,1,2-TRICHLOROETHANE",9.5670448e-08,2.50832e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5419616e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4948e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125805,2014,UT,Davis,6167,"1,1,2-TRICHLOROETHANE",1.133912e-07,2.8976e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1310144e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7717e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125807,2014,UT,Davis,3114,"1,1,2-TRICHLOROETHANE",1.07687456e-07,2.592e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07428256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6827e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125808,2014,UT,Davis,5616,"1,1,2-TRICHLOROETHANE",1.07768256e-07,2.7848e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07489776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6839e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125905,2014,UT,Davis,6156,"1,1,2-TRICHLOROETHANE",1.08920032e-07,2.92976e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08627056e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7019e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125906,2014,UT,Davis,6987,"1,1,2-TRICHLOROETHANE",1.04604784e-07,3.1072e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04294064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125907,2014,UT,Davis,2034,"1,1,2-TRICHLOROETHANE",1.0479872e-07,2.67408e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04531312e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6375e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011125908,2014,UT,Davis,4770,"1,1,2-TRICHLOROETHANE",1.02552496e-07,2.62752e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02289744e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6024e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126001,2014,UT,Davis,4901,"1,1,2-TRICHLOROETHANE",1.14165664e-07,3.18496e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13847168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7839e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126002,2014,UT,Davis,5058,"1,1,2-TRICHLOROETHANE",1.17324848e-07,3.4936e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16975488e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8332e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126101,2014,UT,Davis,6367,"1,1,2-TRICHLOROETHANE",1.00625504e-07,3.12016e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00313488e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5723e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126104,2014,UT,Davis,10758,"1,1,2-TRICHLOROETHANE",9.8758096e-08,3.7352e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8384576e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5431e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126105,2014,UT,Davis,6834,"1,1,2-TRICHLOROETHANE",7.6704816e-08,3.59728e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6345088e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1985e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126202,2014,UT,Davis,8580,"1,1,2-TRICHLOROETHANE",7.6259168e-08,4.5368e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5805488e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126203,2014,UT,Davis,4023,"1,1,2-TRICHLOROETHANE",6.6263104e-08,3.74336e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5888768e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126204,2014,UT,Davis,4400,"1,1,2-TRICHLOROETHANE",6.7908864e-08,3.83808e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7525056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126303,2014,UT,Davis,4408,"1,1,2-TRICHLOROETHANE",7.655624e-08,4.33792e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,7.50112e-10,0.0,0.0,0.0,0.0,0.0,7.5372336e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1962e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126304,2014,UT,Davis,5962,"1,1,2-TRICHLOROETHANE",9.2149312e-08,5.57296e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1592016e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4398e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126305,2014,UT,Davis,2153,"1,1,2-TRICHLOROETHANE",1.17916768e-07,4.12224e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,2.089032e-08,0.0,0.0,0.0,0.0,0.0,9.6614224e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8424e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126306,2014,UT,Davis,6883,"1,1,2-TRICHLOROETHANE",1.04669024e-07,5.34976e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.86032e-09,0.0,0.0,0.0,0.0,0.0,1.02273728e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6355e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126402,2014,UT,Davis,3381,"1,1,2-TRICHLOROETHANE",1.09853776e-07,2.68304e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.5360432e-08,0.0,0.0,0.0,0.0,0.0,9.422504e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7165e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126404,2014,UT,Davis,6013,"1,1,2-TRICHLOROETHANE",1.63769168e-07,6.74032e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,2.08144e-09,0.0,0.0,0.0,0.0,0.0,1.61013696e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5588e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126405,2014,UT,Davis,3992,"1,1,2-TRICHLOROETHANE",1.48722528e-07,5.63408e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,4.243776e-09,0.0,0.0,0.0,0.0,0.0,1.43915344e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3238e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126406,2014,UT,Davis,4311,"1,1,2-TRICHLOROETHANE",1.57978208e-07,7.71888e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5720632e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4684e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126500,2014,UT,Davis,6128,"1,1,2-TRICHLOROETHANE",1.169164e-07,4.1048e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.4328736e-08,0.0,0.0,0.0,0.0,0.0,1.02177184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8268e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126600,2014,UT,Davis,5056,"1,1,2-TRICHLOROETHANE",1.16238544e-07,5.47424e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,3.595568e-09,0.0,0.0,0.0,0.0,0.0,1.12095552e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8163e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126700,2014,UT,Davis,3900,"1,1,2-TRICHLOROETHANE",1.22835664e-07,5.1576e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,3.730688e-09,0.0,0.0,0.0,0.0,0.0,1.18589216e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9194e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011126801,2014,UT,Davis,3213,"1,1,2-TRICHLOROETHANE",1.25466112e-07,3.91696e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.292024e-08,0.0,0.0,0.0,0.0,0.0,1.12154176e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
