CensusTract,Year,State,County,Population,Pollutant Name,Total Cancer Risk (per million),PT-StationaryPoint Cancer Risk (per million),OR-LightDuty-OffNetwork-Gas Cancer Risk (per million),OR-LightDuty-OffNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Diesel Cancer Risk (per million),OR-LightDuty-OnNetwork-Gas Cancer Risk (per million),OR-LightDuty-OnNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Diesel Cancer Risk (per million),OR-Refueling Cancer Risk (per million),OR-HeavyDuty-Hoteling Cancer Risk (per million),NR-Recreational-inc-PleasureCraft Cancer Risk (per million),NR-Construction Cancer Risk (per million),NR-CommercialLawnGarden Cancer Risk (per million),NR-ResidentialLawnGarden Cancer Risk (per million),NR-Agriculture Cancer Risk (per million),NR-CommercialEquipment Cancer Risk (per million),NR-AllOther Cancer Risk (per million),NR-CMV_C1C2 Cancer Risk (per million),NR-CMV_C3 Cancer Risk (per million),NR-CMV_C1C2C3_underway Cancer Risk (per million),NR-Locomotives Cancer Risk (per million),NR-Point-Airports Cancer Risk (per million),NR- Point-Railyards Cancer Risk (per million),NP-industrial Cancer Risk (per million),NP-CommercialCooking Cancer Risk (per million),NP-OilGas Cancer Risk (per million),NP-SolventsCoatings Cancer Risk (per million),NP-StorageTransfer_BulkTerminals_GasStage1 Cancer Risk,NP-MiscellaneousNonindustrial Cancer Risk (per million),NP-FuelCombustion_not_RWC Cancer Risk (per million),NP-ResidentialWoodCombustionRWC Cancer Risk (per million),NP-WasteDisposal Cancer Risk (per million),NP-AgricultureLivestock Cancer Risk (per million),FIRE Cancer Risk (per million),BIOGENICS Cancer Risk (per million),SECONDARY Cancer Risk (per million),BACKGROUND Cancer Risk (per million),Total Respiratory HI,Total Neurological HI,Total Liver HI,Total Developmental HI,Total Reproductive HI,Total Kidney HI,Total Ocular HI,Total Endocrine HI,Total Hematological HI,Total Immunological HI,Total Skeletal HI,Total Spleen HI,Total Thyroid HI,Total Wholebody HI,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,E_POV150,M_POV150,E_HBURD,M_HBURD,EP_POV150,MP_POV150,EP_HBURD,MP_HBURD,EPL_POV150,EPL_HBURD,EPL_UNINSUR,F_POV150,F_HBURD,F_UNINSUR,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
49003960100,2017,UT,Box Elder,3152.0,"1,1,2-TRICHLOROETHANE",1.33058e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79773e-09,0.0,8.50803e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960100,2018,UT,Box Elder,3152.0,"1,1,2-TRICHLOROETHANE",1.48856e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58261e-09,0.0,8.30294e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.411674629054,2989.0,264.0,1384.0,60.0,974.0,86.0,166.0,74.0,26.0,15.0,27000.0,3380.0,139.0,63.0,464.0,101.0,938.0,137.0,399.0,78.0,38.0,27.0,155.0,362.0,19.0,57.0,0.0,15.0,129.0,47.0,32.0,22.0,5.0,6.0,19.0,38.0,5.6,2.5,2.0,1.2,27000.0,3380.0,7.5,3.0,15.5,3.2,31.4,3.6,13.3,2.3,3.9,2.8,5.2,12.1,0.7,2.1,0.0,1.1,9.3,3.3,3.3,2.3,0.5,0.6,0.6,1.3,0.3293,0.175,0.4349,0.5788,1.518,0.3431,0.7877,0.6113,0.813,0.2534,2.4654,0.789,0.0445,0.3442,0.3887,0.1781,0.0,0.8748,0.5788,0.0789,0.6541,2.1866,0.4923,6.5587,0.4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,150.0,9.4,5.1,2244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960100,2019,UT,Box Elder,3152.0,"1,1,2-TRICHLOROETHANE",1.38214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00074e-09,0.0,8.82067e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960100,2020,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224.41895960159,3417.0,475.0,1338.0,115.0,1028.0,117.0,,,18.0,12.0,,,156.0,77.0,567.0,162.0,1089.0,243.0,474.0,110.0,18.0,14.0,144.0,67.0,9.0,49.0,0.0,16.0,121.0,47.0,56.0,46.0,8.0,6.0,18.0,18.0,,,1.3,0.9,,,7.5,3.3,16.6,4.6,31.9,5.6,13.9,2.3,1.8,1.3,4.2,1.9,0.3,1.5,0.0,1.2,9.0,3.5,5.4,4.4,0.8,0.6,0.5,0.5,,0.1511,,0.646,2.2055,0.4082,0.8124,0.67,0.8404,0.1946,2.7938,0.6808,0.0268,0.2764,0.0268,0.0268,0.0,0.8898,0.7729,0.2542,0.6643,2.5812,0.6398,7.6073,0.4929,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,190.0,8.6,5.4,2562.0,648.0,368.0,147.0,68.0,19.0,10.4,14.3,6.4,0.6389,0.2017,0.5678,0.0,0.0,0.0,285.0,673.0,11.0,18.0,77.0,45.0,0.0,12.0,17.0,17.0,0.0,12.0,39.0,39.0,0.0,12.0,8.4,1.2,0.3,0.5,2.3,1.3,0.0,0.9,0.5,0.5,0.0,0.9,1.1,1.2,0.0,0.9
49003960200,2014,UT,Box Elder,6901.0,"1,1,2-TRICHLOROETHANE",6.6510272e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.756608e-09,0.0,6.0753664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0392e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960200,2016,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2343904,7167.0,383.0,2405.0,109.0,2262.0,115.0,667.0,244.0,258.0,130.0,21968.0,1711.0,255.0,81.0,832.0,81.0,2280.0,206.0,690.0,119.0,54.0,26.9,926.0,548.0,31.0,55.4,0.0,21.2,65.0,31.0,20.0,14.6,22.0,12.0,0.0,15.0,9.3,3.4,7.3,3.5,21968.0,1711.0,6.1,2.0,11.6,1.4,31.8,2.3,9.6,1.8,2.4,1.2,12.9,7.6,0.5,0.8,0.0,0.9,2.7,1.3,0.9,0.6,1.0,0.5,0.0,0.2,0.4837,0.8216,0.5993,0.4743,2.3789,0.6449,0.625,0.613,0.506,0.1113,1.8553,0.3911,0.3733,0.2774,0.6507,0.3168,0.0,0.7118,0.2003,0.1732,0.0,1.0854,0.1784,5.9704,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,135.0,4.5,1.9,4257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960200,2017,UT,Box Elder,6901.0,"1,1,2-TRICHLOROETHANE",1.96362e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0023e-09,0.0,1.36339e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.068e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960200,2018,UT,Box Elder,6901.0,"1,1,2-TRICHLOROETHANE",2.09103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05066e-09,0.0,1.28596e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.250048000978,7947.0,427.0,2580.0,97.0,2461.0,103.0,661.0,216.0,187.0,151.0,24247.0,1980.0,272.0,87.0,887.0,78.0,2595.0,222.0,798.0,144.0,67.0,30.0,992.0,587.0,28.0,57.0,1.0,16.0,52.0,26.0,56.0,35.0,32.0,15.0,0.0,16.0,8.3,2.7,4.9,3.7,24247.0,1980.0,6.0,2.0,11.2,1.2,32.7,2.2,10.0,1.9,2.7,1.2,12.5,7.4,0.4,0.8,0.0,0.6,2.0,1.0,2.3,1.4,1.3,0.6,0.0,0.2,0.482,0.7153,0.6096,0.4743,2.2812,0.6038,0.5702,0.6986,0.5352,0.1592,1.9632,0.4666,0.3134,0.2397,0.5531,0.2757,0.0,0.6707,0.4606,0.259,0.0,1.3903,0.259,6.1878,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,127.0,4.9,1.6,4781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960200,2019,UT,Box Elder,6901.0,"1,1,2-TRICHLOROETHANE",1.69064e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49614e-09,0.0,1.24103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960200,2020,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.172859647444,7961.0,563.0,2627.0,165.0,2434.0,166.0,,,179.0,139.0,,,295.0,89.0,895.0,135.0,2534.0,301.0,905.0,162.0,97.0,58.0,1045.0,451.0,9.0,62.0,1.0,17.0,89.0,66.0,63.0,28.0,132.0,65.0,0.0,17.0,,,4.9,3.6,,,6.4,1.9,11.2,1.8,31.8,3.0,11.4,2.1,4.0,2.4,13.1,5.6,0.1,0.9,0.0,0.6,3.4,2.5,2.6,1.1,5.4,2.6,0.0,0.2,,0.726,,0.5755,2.81,0.589,0.5444,0.6615,0.6624,0.4457,2.5298,0.5311,0.3286,0.2158,0.3286,0.3286,0.0,0.7754,0.5416,0.7684,0.0,2.0854,0.4901,7.7538,0.5127,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,204.0,7.6,2.7,5603.0,1717.0,570.0,403.0,90.0,21.6,7.0,16.6,3.5,0.7179,0.292,0.4986,0.0,0.0,0.0,497.0,794.0,21.0,27.0,914.0,446.0,28.0,29.0,23.0,31.0,10.0,11.0,49.0,46.0,0.0,17.0,6.2,0.4,0.3,0.3,11.5,5.2,0.4,0.4,0.3,0.4,0.1,0.1,0.6,0.6,0.0,0.4
49003960300,2014,UT,Box Elder,8186.0,"1,1,2-TRICHLOROETHANE",7.49856e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.426224e-09,0.0,6.9559376e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1717e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960300,2016,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8395837,8905.0,438.0,2733.0,188.0,2594.0,158.0,1607.0,752.0,293.0,150.0,17810.0,1723.0,576.0,212.0,806.0,123.0,3573.0,340.0,988.0,266.0,424.0,153.0,1521.0,623.7,195.0,175.9,30.0,29.2,84.0,88.0,100.0,89.3,116.0,84.0,31.0,15.0,18.2,8.5,8.2,4.2,17810.0,1723.0,13.0,4.8,9.1,1.4,40.1,3.3,11.1,3.1,16.3,5.8,17.1,7.0,2.5,2.3,1.1,1.1,3.1,3.1,3.9,3.4,4.5,3.2,0.3,0.2,0.7839,0.8765,0.8562,0.8065,3.323,0.9142,0.4401,0.9281,0.6724,0.9606,3.0012,0.9863,0.5514,0.7089,1.2603,0.6438,0.3938,0.7238,0.6695,0.6741,0.6199,3.0812,0.765,10.6656,0.928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,580.0,214.0,6.5,2.4,10510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960300,2017,UT,Box Elder,8186.0,"1,1,2-TRICHLOROETHANE",2.55561e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8609e-09,0.0,1.96952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960300,2018,UT,Box Elder,8186.0,"1,1,2-TRICHLOROETHANE",2.61625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43141e-09,0.0,1.77311e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83957329319,8810.0,425.0,2799.0,225.0,2681.0,192.0,1409.0,654.0,199.0,124.0,17517.0,1465.0,472.0,219.0,813.0,120.0,3503.0,311.0,1080.0,275.0,348.0,152.0,1850.0,632.0,199.0,169.0,29.0,38.0,45.0,38.0,96.0,72.0,150.0,102.0,28.0,38.0,16.1,7.5,5.8,3.6,17517.0,1465.0,11.1,5.3,9.2,1.4,39.8,3.0,12.3,3.2,13.0,5.6,21.0,7.1,2.6,2.2,1.0,1.4,1.6,1.3,3.6,2.7,5.6,3.7,0.3,0.4,0.7976,0.825,0.9178,0.7671,3.3075,0.916,0.3955,0.9298,0.753,0.9007,2.979,0.9794,0.6318,0.6832,1.315,0.6884,0.3699,0.6518,0.6199,0.7513,0.5839,2.9768,0.7564,10.5783,0.9297,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,639.0,291.0,7.3,3.3,9524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960300,2019,UT,Box Elder,8186.0,"1,1,2-TRICHLOROETHANE",2.24837e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41888e-09,0.0,1.80648e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960301,2020,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03927362422,3696.0,498.0,1407.0,173.0,1366.0,171.0,,,53.0,58.0,,,176.0,120.0,546.0,118.0,1117.0,299.0,671.0,184.0,166.0,140.0,562.0,261.0,47.0,65.0,0.0,16.0,14.0,17.0,43.0,58.0,19.0,29.0,0.0,12.0,,,3.3,3.6,,,7.7,5.1,14.8,3.6,30.2,7.0,18.2,5.2,12.2,10.1,15.2,6.8,1.4,1.9,0.0,1.1,1.0,1.2,3.1,4.2,1.4,2.2,0.0,0.3,,0.5325,,0.6587,2.9577,0.6314,0.7348,0.5614,0.9633,0.9464,3.7842,0.9859,0.4189,0.5783,0.4189,0.4189,0.0,0.6455,0.598,0.3729,0.0,1.6164,0.3418,8.7772,0.6568,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,254.0,173.0,6.9,4.6,5872.0,1120.0,451.0,283.0,142.0,30.3,11.5,20.7,10.1,0.8604,0.4584,0.4477,0.0,0.0,0.0,525.0,688.0,0.0,12.0,446.0,241.0,26.0,26.0,0.0,12.0,0.0,12.0,90.0,95.0,0.0,12.0,14.2,1.9,0.0,0.9,12.1,6.7,0.7,0.7,0.0,0.9,0.0,0.9,2.4,2.5,0.0,0.9
49003960302,2020,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80029966897,5611.0,481.0,1877.0,221.0,1781.0,226.0,,,53.0,51.0,,,388.0,236.0,509.0,224.0,2127.0,313.0,785.0,292.0,107.0,96.0,1059.0,354.0,120.0,134.0,32.0,48.0,186.0,166.0,63.0,57.0,68.0,62.0,25.0,36.0,,,2.2,2.1,,,13.7,8.4,9.1,3.8,37.9,4.5,14.1,5.0,6.0,5.3,18.9,6.1,2.4,2.7,1.7,2.5,9.9,8.2,3.5,3.2,3.8,3.4,0.4,0.6,,0.322,,0.8674,3.1621,0.7175,0.3921,0.8843,0.8517,0.6671,3.4807,0.9449,0.5374,0.6855,0.5374,0.5374,0.4274,0.8969,0.6389,0.6624,0.6446,3.2702,0.8602,10.4504,0.8672,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,316.0,10.2,5.7,4681.0,1137.0,686.0,449.0,184.0,20.4,12.2,25.2,9.8,0.6855,0.6347,0.6525,0.0,0.0,0.0,454.0,723.0,91.0,81.0,826.0,319.0,86.0,103.0,2.0,4.0,0.0,17.0,54.0,80.0,0.0,17.0,8.1,0.7,1.6,1.4,14.7,5.7,1.5,1.8,0.0,0.1,0.0,0.6,1.0,1.4,0.0,0.6
49003960400,2014,UT,Box Elder,4872.0,"1,1,2-TRICHLOROETHANE",5.4313696e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36784e-10,0.0,5.3776912e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.487e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960400,2016,UT,Box Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0127629,4628.0,253.0,1647.0,72.0,1518.0,88.0,237.0,103.0,106.0,47.0,24286.0,1893.0,82.0,31.0,584.0,94.0,1480.0,137.0,498.0,122.0,60.0,32.0,253.0,348.7,50.0,52.4,0.0,15.6,87.0,44.0,25.0,21.1,22.0,18.0,0.0,11.0,5.1,2.2,4.8,2.1,24286.0,1893.0,2.9,1.1,12.6,2.1,32.0,2.4,10.8,2.6,4.0,2.1,5.5,7.5,1.2,1.2,0.0,0.9,5.3,2.7,1.6,1.4,1.4,1.2,0.0,0.2,0.2196,0.4974,0.4503,0.2072,1.3745,0.2933,0.6969,0.6216,0.6432,0.2312,2.1929,0.6432,0.0377,0.5,0.5377,0.2414,0.0,0.7959,0.3613,0.2521,0.0,1.4093,0.2556,5.5144,0.2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,119.0,9.8,2.5,5277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49003960400,2017,UT,Box Elder,4872.0,"1,1,2-TRICHLOROETHANE",2.05327e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39328e-10,0.0,1.99934e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
